MIA	Hs.646364
LOC729626	Hs.646372
ZNF154	Hs.646378
ZNF763	Hs.646386
ZNF844	Hs.646391
USP44	Hs.646421
DGCR5	Hs.646438
LOC100287576	Hs.646438
UBE2MP1	Hs.646441
LOC646629	Hs.646444
BNIP2	Hs.646490
CSNK1G1	Hs.646508
LOC196993	Hs.646533
LOC100133165	Hs.646539
LOC728694	Hs.646542
POU5F1P3	Hs.646545
LOC390298	Hs.646554
LRRC37A2	Hs.646568
C17orf47	Hs.646574
PSMD12	Hs.646575
C17orf88	Hs.646580
LOC729822	Hs.646581
LOC728806	Hs.646586
LOC283481	Hs.646604
DKFZp451A211	Hs.646609
KLF8	Hs.646614
LOC646201	Hs.646643
SLC25A15	Hs.646645
C13orf33	Hs.646647
LOC729421	Hs.646665
ZNF474	Hs.646680
LOC728254	Hs.646684
LOC100133050	Hs.646689
ZNF37B	Hs.646695
LOC283028	Hs.646699
hCG_2044975	Hs.646701
RP11-49L2.2	Hs.646734
LOC729385	Hs.646740
LOC390414	Hs.646744
LOC728868	Hs.646764
LOC645781	Hs.646773
PLEKHM2	Hs.646775
hCG_1986447	Hs.646781
LOC400965	Hs.646791
LOC728290	Hs.646833
KIF15	Hs.646856
TMEM42	Hs.646856
EVC	Hs.646899
LOC729378	Hs.646909
FBXO28	Hs.64691
FAM153B	Hs.646912
FAM153A	Hs.646912
FAM153C	Hs.646916
FLT4	Hs.646917
LOC285696	Hs.646924
RPS4P6	Hs.646928
GSTA5	Hs.646984
RP3-377H14.5	Hs.646985
LRRC1	Hs.646997
MSH5	Hs.647011
C7orf13	Hs.647014
LOC100134041	Hs.647014
GTF2IRD2	Hs.647017
CLIP2	Hs.647018
CLDN3	Hs.647023
STX1A	Hs.647024
WBSCR28	Hs.647026
FZD9	Hs.647029
LIMK1	Hs.647035
CLDN4	Hs.647036
VPS37D	Hs.647037
GTF2IRD2B	Hs.647039
GTF2I	Hs.647041
GTF2IP1	Hs.647041
LOC100093631	Hs.647041
WBSCR27	Hs.647042
TBL2	Hs.647044
ABHD11	Hs.647045
DNAJC30	Hs.647046
NCF1	Hs.647047
NCF1C	Hs.647047
GATSL1	Hs.647048
GATSL2	Hs.647048
LAT2	Hs.647049
BCL7B	Hs.647051
TRIM50	Hs.647053
MLXIPL	Hs.647055
GTF2IRD1	Hs.647056
NSUN5	Hs.647060
ELN	Hs.647061
RFC2	Hs.647062
WBSCR22	Hs.647063
RARRES2	Hs.647064
LOC644090	Hs.647065
SMARCD3	Hs.647067
SLC4A2	Hs.647069
LOC100287222	Hs.647069
GIMAP2	Hs.647071
PRKAG2	Hs.647072
GIMAP7	Hs.647074
AGAP3	Hs.647075
GALNTL5	Hs.647077
CDK5	Hs.647078
GIMAP5	Hs.647079
ASB10	Hs.647081
NUB1	Hs.647082
WDR86	Hs.647083
LOC100292747	Hs.647083
CHPF2	Hs.647084
TAS2R38	Hs.647085
REPIN1	Hs.647086
GIMAP1	Hs.647087
TMEM176B	Hs.647090
NOS3	Hs.647092
XRCC2	Hs.647093
FASTK	Hs.647094
TMUB1	Hs.647096
ABP1	Hs.647097
LOC93432	Hs.647098
KCNH2	Hs.647099
CCT8L1	Hs.647100
GIMAP4	Hs.647101
CRYGN	Hs.647104
GIMAP6	Hs.647105
FABP5L3	Hs.647108
GALNT11	Hs.647109
LOC100130591	Hs.647109
LOC285972	Hs.647110
LOC100128822	Hs.647112
ACCN3	Hs.647113
GBX1	Hs.647114
TMEM176A	Hs.647116
ACTR3B	Hs.647117
ABCB8	Hs.647118
LRRC61	Hs.647119
MLL3	Hs.647120
GIMAP8	Hs.647121
FAM86B2	Hs.647128
NKX6-3	Hs.647132
PTTG3	Hs.647156
FLJ39080	Hs.647162
CUZD1	Hs.647182
hCG_2024094	Hs.647190
RPL23AP64	Hs.647213
LOC729492	Hs.647214
LOC643923	Hs.647220
BCO2	Hs.647227
KCNK4	Hs.647233
LOC728975	Hs.647238
LOC440031	Hs.647280
KCNQ1OT1	Hs.647285
MRGPRG	Hs.647287
BOLA2B	Hs.647333
SRCAP	Hs.647334
LOC728138	Hs.647342
IMPDH1P11	Hs.647352
EXOC3L	Hs.647356
MT1L	Hs.647358
MT1M	Hs.647370
MT2A	Hs.647371
ZNF778	Hs.647385
ARHGDIG	Hs.647388
HBM	Hs.647389
C16orf79	Hs.647399
TESSP1	Hs.647401
SH3GLP3	Hs.647405
SOX9	Hs.647409
OR3A1	Hs.647410
OR3A2	Hs.647414
CD68	Hs.647419
GABARAP	Hs.647421
SCARF1	Hs.647430
PHF23	Hs.647432
LOC729445	Hs.647438
LOC728671	Hs.647446
TSPYL3	Hs.647447
PROCR	Hs.647450
CLIC3	Hs.64746
OR2AE1	Hs.647523
GJC3	Hs.647524
LOC729069	Hs.647546
LOC729451	Hs.647554
LOC730202	Hs.647565
DHRS4L1	Hs.647569
GPR135	Hs.647573
LRRC30	Hs.647588
LOC284215	Hs.647594
PQLC2	Hs.647620
RHD	Hs.647623
LOC729041	Hs.647629
DNAJC6	Hs.647643
WDR65	Hs.647644
UOX	Hs.647646
PRO0611	Hs.647656
ZBTB8B	Hs.647658
GPR177	Hs.647659
NBPF7	Hs.647677
LOC643355	Hs.647680
LOC644213	Hs.647686
AFARP1	Hs.647691
LOC729189	Hs.647699
CCDC19	Hs.647705
DARS2	Hs.647707
S100A7L2	Hs.647713
LOC730179	Hs.647717
C1orf204	Hs.647718
VSIG8	Hs.647718
PRG4	Hs.647723
HIST2H3C	Hs.647745
HIST2H3A	Hs.647745
LOC641515	Hs.647746
LOC730159	Hs.647757
KIAA1614	Hs.647760
RPLP0P5	Hs.647767
RHOU	Hs.647774
DUSP5P	Hs.647777
LOC729742	Hs.647816
STEAP3	Hs.647822
IL8RBP	Hs.647858
LOC728208	Hs.647892
LOC200772	Hs.647893
RPL39L	Hs.647900
C3orf65	Hs.647949
LOC729338	Hs.647968
LOC729558	Hs.647978
LOC729218	Hs.647985
LOC729065	Hs.648028
LOC728666	Hs.648035
BRD7P3	Hs.648050
C6orf103	Hs.648066
RP9P	Hs.648086
CARD11	Hs.648101
SOSTDC1	Hs.648106
ZFAND2A	Hs.648111
CCL27	Hs.648124
LOC729983	Hs.648133
RALGPS1	Hs.648175
FAM22F	Hs.648183
C12orf40	Hs.648205
FIGNL2	Hs.648218
LOC100271840	Hs.648234
GOLGA8D	Hs.648235
DOC2B	Hs.648240
RFPL1	Hs.648249
RFPL1S	Hs.648249
CYP2D6	Hs.648256
FLJ20464	Hs.648259
OFD1	Hs.6483
LOC554203	Hs.648316
KIF4A	Hs.648326
NXF2B	Hs.648337
ZCCHC18	Hs.648338
hCG_1644608	Hs.648339
LOC642357	Hs.648352
FLJ16423	Hs.648354
HIVEP3	Hs.648369
LOC286272	Hs.648390
EIF4B	Hs.648394
LOC399491	Hs.648395
OGFRL1	Hs.648434
ATF1	Hs.648565
AGBL3	Hs.648616
LOC100131564	Hs.648647
LOC100192378	Hs.648649
SYNPR	Hs.648668
KIAA1267	Hs.648744
LOC153682	Hs.648770
UBR7	Hs.648806
FAM131B	Hs.648908
ZNF852	Hs.648974
LOC100130913	Hs.649020
LOC100132167	Hs.649184
KIAA0125	Hs.649259
FAM30A	Hs.649259
tcag7.1188	Hs.649292
C3orf10	Hs.649307
LOC647979	Hs.649310
LOC647946	Hs.649350
EXD2	Hs.649365
LOC440600	Hs.649375
C19orf69	Hs.649452
hCG_2039148	Hs.649468
DYNC1H1	Hs.649497
ZDHHC21	Hs.649522
LRRC16A	Hs.649550
LOC100286989	Hs.649555
C15orf2	Hs.649663
SPRN	Hs.64968
SLC38A9	Hs.649685
LOC100289637	Hs.649690
LOC100287525	Hs.649764
LOC100288461	Hs.649877
RP11-327P2.4	Hs.649896
OBSCN	Hs.650039
C1orf145	Hs.650039
LOC100131857	Hs.650079
ITPRIPL1	Hs.65009
KAP2.1B	Hs.650131
SLC39A10	Hs.650158
HLA-E	Hs.650174
C14orf81	Hs.650220
LOC157273	Hs.650222
GGT8P	Hs.650223
FLJ30430	Hs.650225
GAS1	Hs.65029
RAB5C	Hs.650382
HCN1	Hs.650434
LOC100132686	Hs.650455
PGM5P1	Hs.650460
LOC100131756	Hs.650461
FAM90A25P	Hs.650464
RACGAP1P	Hs.650500
WBSCR26	Hs.650513
tcag7.1227	Hs.650534
ZSWIM6	Hs.650537
GNA11	Hs.650575
LAMB1	Hs.650585
TAS2R41	Hs.650648
SMR3B	Hs.650650
LOC100129999	Hs.650691
FLJ46361	Hs.650695
LOC100128699	Hs.650701
LOC100128019	Hs.650702
UNQ5840	Hs.650705
LOC100131608	Hs.650715
PKD1P1	Hs.650717
DSERG1	Hs.650787
C1orf104	Hs.650801
KIAA0802	Hs.650822
LOC100131195	Hs.650844
ZNF630	Hs.650883
LOC441644	Hs.650980
LOC442676	Hs.651016
SNORD114-4	Hs.651071
BSPH1	Hs.651072
LOC100129278	Hs.651096
ZNF565	Hs.651111
AGAP5	Hs.651147
ZNF391	Hs.651176
GTF2IRD2P	Hs.651178
LOC677759	Hs.651188
KIAA0895L	Hs.651201
OR1F2P	Hs.651203
FOXJ1	Hs.651204
NDUFA5	Hs.651219
AKAP9	Hs.651221
CDC2L1	Hs.651228
CDC2L2	Hs.651228
GPA33	Hs.651244
MAEL	Hs.651245
ESSPL	Hs.651266
KIR2DL4	Hs.651287
LOC286434	Hs.651297
GALNT10	Hs.651323
DKFZp686L14188	Hs.651324
KIAA0913	Hs.65135
LOC256021	Hs.651357
LOC283483	Hs.651365
SLC25A21	Hs.651384
DKFZp761P0212	Hs.651390
LOC100130370	Hs.651390
LOC100131929	Hs.651436
MYCNOS	Hs.651453
C14orf64	Hs.651477
FAM27A	Hs.651534
FLJ42094	Hs.651576
MED26	Hs.651587
C16orf92	Hs.651588
LOC285692	Hs.651599
FAM27E2	Hs.651656
LOC100128242	Hs.651710
LOC283575	Hs.651736
LOC146795	Hs.651743
LOC100130419	Hs.651773
RAB1C	Hs.651788
FLJ26332	Hs.651819
LOC283140	Hs.651827
FAM38B2	Hs.651849
FKSG2	Hs.651853
MGAT5	Hs.651869
LOC339822	Hs.651879
LOC286114	Hs.651884
FLJ30698	Hs.651888
CSNK1G2	Hs.651905
CNN2	Hs.651923
RPH3AL	Hs.651925
MAGI1	Hs.651939
NUF2	Hs.651950
LOC285804	Hs.651959
LOC401463	Hs.651960
FLJ38122	Hs.651962
LOC284825	Hs.651964
FLJ33581	Hs.651965
LOC284788	Hs.651993
FLJ42200	Hs.652040
FLJ26086	Hs.652043
FLJ44087	Hs.652044
FLJ42969	Hs.652045
FLJ41562	Hs.652046
LOC399851	Hs.652050
LOC387771	Hs.652053
LOC151171	Hs.652076
FLJ38109	Hs.652083
hCG_2031213	Hs.652104
LOC644196	Hs.652109
RPL28	Hs.652114
LOC730066	Hs.652116
FLJ26056	Hs.652126
DKFZP434L187	Hs.652128
CTNNA3	Hs.652155
LRRTM3	Hs.652155
LOC729668	Hs.652158
RPL23AP53	Hs.652159
NCRNA00152	Hs.652166
PLGLB2	Hs.652169
PLGLB1	Hs.652169
FAM92A3	Hs.652187
FLJ39349	Hs.652196
ZNF705D	Hs.652228
TM7SF4	Hs.652230
PSCA	Hs.652235
OR6A2	Hs.652252
RRP8	Hs.652255
CD19	Hs.652262
ABCC11	Hs.652267
NLRP1	Hs.652273
KRTAP2-2	Hs.652280
NRL	Hs.652297
LOC100288144	Hs.652298
MTHFD1	Hs.652308
MPP5	Hs.652312
RAB42	Hs.652321
EFCAB7	Hs.652324
LOC149157	Hs.652327
FLJ44006	Hs.652337
STRADB	Hs.652338
DDX27	Hs.65234
C3orf25	Hs.652347
TMEM30C	Hs.652353
C4orf8	Hs.652364
DMP1	Hs.652366
tcag7.903	Hs.652371
NPSR1	Hs.652373
FOXD4L6	Hs.652377
FOXD4L5	Hs.652377
RNF40	Hs.65238
FAM22G	Hs.652383
SMAGP	Hs.652389
SCN4B	Hs.65239
GSTTP2	Hs.652398
LOC100130123	Hs.652429
FNIP2	Hs.652441
ALDOAP2	Hs.652473
RGPD2	Hs.652481
HSD17B7P2	Hs.652484
GSTTP1	Hs.652490
ZNF283	Hs.652513
C9orf117	Hs.652519
LOC653080	Hs.652536
LOC653188	Hs.652536
HESRG	Hs.652553
LGI4	Hs.65256
RMST	Hs.652568
LOC254028	Hs.652569
LOC285768	Hs.652580
LOC158435	Hs.652615
LOC158257	Hs.652626
LOC100169752	Hs.652647
LOC283887	Hs.652665
DPY19L2P3	Hs.652669
DLG5	Hs.652690
LOC145820	Hs.652702
NHSL1	Hs.652741
LOC100131744	Hs.652768
LOC93463	Hs.652810
LOC284260	Hs.652819
ALPK1	Hs.652825
LOC647323	Hs.652830
LOC147004	Hs.652871
MGC5590	Hs.652876
MGC15705	Hs.652898
LOC643542	Hs.652901
TMEM183B	Hs.652908
LOC644450	Hs.652926
FAM75C1	Hs.652956
FKSG43	Hs.652967
LOC339862	Hs.652981
MIER1	Hs.652983
tcag7.935	Hs.652997
LOC441086	Hs.653007
SDK1	Hs.653013
LOC100290676	Hs.653015
FLJ45278	Hs.653028
C5orf25	Hs.653052
C5orf17	Hs.653082
SNORA71D	Hs.653086
LOC653166	Hs.653087
PPP1R3G	Hs.653089
hCG_2042718	Hs.653095
FRG1B	Hs.653099
GBA3	Hs.653107
CEACAM18	Hs.653111
DEPDC4	Hs.653118
LOC728147	Hs.653119
IER3IP1	Hs.653122
CCDC91	Hs.653125
FAM156A	Hs.653131
SRA1	Hs.653135
LY86	Hs.653138
RUFY2	Hs.653144
UGT2B28	Hs.653154
FASTKD3	Hs.653162
TAF9	Hs.653163
CRIP3	Hs.653165
NCRNA00171	Hs.653168
HCG2P7	Hs.653168
HCG8	Hs.653168
SLC20A2	Hs.653173
OC90	Hs.653174
FABP9	Hs.653176
C11orf65	Hs.653180
ATG16L2	Hs.653186
SLC7A6	Hs.653193
ARF5	Hs.653202
KLHL28	Hs.653206
A3GALT2	Hs.653217
OR2G3	Hs.653227
FLJ38379	Hs.653239
LOC653712	Hs.653243
EPHA6	Hs.653244
ULBP1	Hs.653255
C7orf50	Hs.653258
ANGPTL2	Hs.653262
CEP110	Hs.653263
PTRH1	Hs.653265
INE2	Hs.653287
CA5B	Hs.653287
RLIM	Hs.653288
MEF2C	Hs.653394
TTC39C	Hs.653395
C18orf50	Hs.653395
TTC36	Hs.653449
KRTAP5-5	Hs.653467
MDC1	Hs.653495
AQP7P3	Hs.653500
AP1S2	Hs.653504
MAP3K1	Hs.653654
LRCH2	Hs.65366
ZIC2	Hs.653700
EHF	Hs.653859
FGF13	Hs.6540
CALB1	Hs.65425
P704P	Hs.654289
AZFP	Hs.654329
ONECUT3	Hs.654347
CELA3A	Hs.654349
GABPB1	Hs.654350
TTC35	Hs.654351
SLC1A4	Hs.654352
CD99	Hs.654354
ZNF141	Hs.654355
RAB33A	Hs.654356
LOXL1	Hs.65436
FLT1	Hs.654360
KLRC3	Hs.654362
NRF1	Hs.654363
XPA	Hs.654364
PTGFR	Hs.654365
DDX6	Hs.654366
GYPB	Hs.654368
GYPE	Hs.654368
FAP	Hs.654370
STK19	Hs.654371
EPAG	Hs.654372
SLC18A3	Hs.654374
LDHC	Hs.654377
IL15	Hs.654378
CD151	Hs.654379
KRT14	Hs.654380
PDC	Hs.654381
HSD17B1	Hs.654385
CDH13	Hs.654386
CPM	Hs.654387
CA8	Hs.654388
CUX1	Hs.654389
CSH1	Hs.654390
CSH2	Hs.654390
CYP3A4	Hs.654391
KRT76	Hs.654392
E2F1	Hs.654393
FCGR2B	Hs.654395
HSD3B2	Hs.654399
IMPDH2	Hs.654400
IMPDH1	Hs.654401
RELB	Hs.654402
ABCB4	Hs.654403
NFKB1	Hs.654408
NOS1	Hs.654410
OCA2	Hs.654411
PSG3	Hs.654413
PSG6	Hs.654414
PSG4	Hs.654415
PSG5	Hs.654415
POU2F2	Hs.654420
LOC284336	Hs.654420
TUBA1A	Hs.654422
ABO	Hs.654423
UGT2B7	Hs.654424
UMOD	Hs.654425
LMO1	Hs.654426
DHODH	Hs.654427
HLA-DMB	Hs.654428
GRIN2B	Hs.654430
ALOX12	Hs.654431
ACTN3	Hs.654432
ADH1A	Hs.654433
ACE	Hs.654434
AKR1A1	Hs.654435
AMELX	Hs.654436
AMY2A	Hs.654437
ANK1	Hs.654438
APOE	Hs.654439
ASGR2	Hs.654440
BCKDHB	Hs.654441
HTN3	Hs.654442
C9	Hs.654443
S100A4	Hs.654444
TNFSF8	Hs.654445
MYB	Hs.654446
DEFA3	Hs.654448
ERCC6	Hs.654449
PGBD3	Hs.654449
F8	Hs.654450
HNF1A	Hs.654455
HOXB5	Hs.654456
IL6	Hs.654458
TNFRSF9	Hs.654459
GSTT2	Hs.654462
GEM	Hs.654463
PAX5	Hs.654464
GCLC	Hs.654465
ALK	Hs.654469
ITGB7	Hs.654470
ZNF91	Hs.654471
LIPC	Hs.654472
MAOB	Hs.654473
SLC18A2	Hs.654476
NMBR	Hs.654478
CYP21A2	Hs.654479
HCP5	Hs.654480
TP53	Hs.654481
PDE6G	Hs.654482
POLB	Hs.654484
PRB2	Hs.654486
FOLH1	Hs.654487
PRPH2	Hs.654489
RARB	Hs.654490
ROR1	Hs.654491
EPHA5	Hs.654492
SAA4	Hs.654493
STATH	Hs.654495
NAIP	Hs.654500
NBL1	Hs.654502
LPAL2	Hs.654503
IHH	Hs.654504
MYO1E	Hs.654506
FLG	Hs.654510
PRSS3	Hs.654513
PTPRC	Hs.654514
KCNAB1	Hs.654519
POU4F1	Hs.654522
POU2AF1	Hs.654525
P2RY1	Hs.654526
PTPN2	Hs.654527
AP3M2	Hs.654529
NUP214	Hs.654530
TLR6	Hs.654532
ZFP2	Hs.654533
CHN1	Hs.654534
CHRNE	Hs.654535
ADA	Hs.654536
ADH1C	Hs.654537
BGLAP	Hs.654541
BDKRB2	Hs.654542
TUBB2A	Hs.654543
CHML	Hs.654545
CTRL	Hs.654546
COL8A1	Hs.654548
CST4	Hs.654549
KRT13	Hs.654550
KDELR2	Hs.654552
GUCY1A2	Hs.654555
PRKG1	Hs.654556
GK3P	Hs.654557
HOXB3	Hs.654560
RYK	Hs.654562
ICAM3	Hs.654563
IRF2	Hs.654566
DENND4A	Hs.654567
KRT19	Hs.654568
KRT9	Hs.654569
KRT15	Hs.654570
ZBTB25	Hs.654571
LAMA4	Hs.654572
CHRNB3	Hs.654576
PRIM2	Hs.654580
PRPS2	Hs.654581
GTF2F2	Hs.654582
RARA	Hs.654583
PPP1R2P1	Hs.654585
PSMB9	Hs.654585
HTR2A	Hs.654586
LOC100170939	Hs.654588
MYBPC1	Hs.654589
TG	Hs.654591
IL10RB	Hs.654593
RHOH	Hs.654594
VIL1	Hs.654595
ZBTB6	Hs.654596
IGSF2	Hs.654598
NUCB2	Hs.654599
TRDN	Hs.654601
STX5	Hs.654602
PPP5C	Hs.654604
KIR2DL3	Hs.654605
KIR2DS4	Hs.654608
NUMB	Hs.654609
KRT4	Hs.654610
CHN2	Hs.654611
HSPA6	Hs.654614
CASP6	Hs.654616
KLRAQ1	Hs.654619
LSM10	Hs.654622
ANKLE2	Hs.654628
FMNL2	Hs.654630
ODZ2	Hs.654631
TRIM61	Hs.654633
CDC42BPB	Hs.654634
BTBD9	Hs.654635
ADPGK	Hs.654636
C18orf32	Hs.654638
EPS15L1	Hs.654639
EXOSC2	Hs.654643
AMBRA1	Hs.654644
UBOX5	Hs.654646
FASTKD5	Hs.654646
LOC595101	Hs.654650
DOCK4	Hs.654652
C16orf5	Hs.654653
LOC285831	Hs.654655
SIPA1L1	Hs.654657
LOC283567	Hs.654657
LPHN1	Hs.654658
MFSD5	Hs.654660
C15orf57	Hs.654661
LOC283745	Hs.654661
NKAIN3	Hs.654662
TM9SF4	Hs.654665
ARHGAP26	Hs.654668
PGS1	Hs.654671
CSNK2A1P	Hs.654675
GNL3L	Hs.654677
HSPA12A	Hs.654682
MKL1	Hs.654688
SCLT1	Hs.654690
PDP2	Hs.654693
DNAJC9	Hs.654694
PNPLA2	Hs.654697
SGMS1	Hs.654698
GABPB2	Hs.654699
ZCCHC7	Hs.654700
TRAF3IP2	Hs.654708
PCDH9	Hs.654709
PIN1L	Hs.654711
C17orf103	Hs.654713
PYCR2	Hs.654718
KIAA1967	Hs.654720
ZNF398	Hs.654721
RRP1B	Hs.654727
C10orf75	Hs.654734
FAM190A	Hs.654735
KCND2	Hs.654739
BRWD1	Hs.654740
HECW2	Hs.654742
SRGAP3	Hs.654743
USP39	Hs.654745
TRIM9	Hs.654750
SSH2	Hs.654754
NDST2	Hs.654758
WDR47	Hs.654760
LOC339666	Hs.654761
DDX56	Hs.654762
GOLGA7	Hs.654773
DNM3	Hs.654775
C7orf44	Hs.654779
GRIN3A	Hs.654783
SLC24A3	Hs.654790
NADK	Hs.654792
DLGAP1	Hs.654793
LOC388458	Hs.654793
NEURL4	Hs.654794
C6orf134	Hs.654798
PNPLA3	Hs.654800
AUTS2	Hs.654801
EPB41L5	Hs.654802
ZNF496	Hs.654803
RIMS3	Hs.654808
RTTN	Hs.654809
LOC100131102	Hs.654812
C10orf31	Hs.654813
WDR6	Hs.654815
KDM4B	Hs.654816
KLHL7	Hs.654817
ANKRD44	Hs.654819
SLC44A5	Hs.654821
PRSS12	Hs.654823
TM9SF2	Hs.654824
SPATS2	Hs.654826
TSPAN4	Hs.654836
FLJ41649	Hs.654837
MAD1L1	Hs.654838
SSSCA1	Hs.654840
SLC35F1	Hs.654841
GRM4	Hs.654847
EIF6	Hs.654848
AURKAPS1	Hs.654849
RAB3GAP2	Hs.654849
CCDC125	Hs.654850
EMID2	Hs.654854
WNK2	Hs.654856
PXMP4	Hs.654857
ANKS3	Hs.654859
DLG2	Hs.654862
HOPX	Hs.654864
FDX1L	Hs.654865
LOC606724	Hs.654867
NCRNA00094	Hs.654869
LUZP6	Hs.654894
CDS1	Hs.654899
RARS	Hs.654907
PARD6G	Hs.654920
DENND2C	Hs.654928
MGC57346	Hs.654930
FLJ45872	Hs.654931
SOX2OT	Hs.654932
CADPS	Hs.654933
DAAM1	Hs.654934
KIAA0892	Hs.654939
P4HTM	Hs.654944
DPM1	Hs.654951
POLR2J	Hs.654952
PPA2	Hs.654957
ABCF2	Hs.654958
FUT8	Hs.654961
RLBP1L1	Hs.654963
C16orf62	Hs.654964
TMX2	Hs.654965
ZNF606	Hs.654967
KCMF1	Hs.654968
IL17RB	Hs.654970
RCE1	Hs.654972
RAB27A	Hs.654978
MMP25	Hs.654979
LOC100129034	Hs.654980
CNOT6	Hs.654984
C7orf11	Hs.654989
NCOA5	Hs.654991
NOS1AP	Hs.655000
LRRC4	Hs.655003
TMEM179	Hs.655004
ZNF385B	Hs.655005
NCKIPSD	Hs.655006
CHCHD3	Hs.655010
GIPC1	Hs.655012
MON1A	Hs.655014
MXD4	Hs.655020
PLCXD2	Hs.655022
RHBDL3	Hs.655027
BCAS3	Hs.655028
FLJ44124	Hs.655030
PLCE1	Hs.655033
COBRA1	Hs.655043
DBNDD2	Hs.655055
SYS1	Hs.655055
MTM1	Hs.655056
TNRC6A	Hs.655057
FAM19A1	Hs.655061
ZBED5	Hs.655066
FAM128A	Hs.655067
PRRT2	Hs.655071
LOC100128398	Hs.655081
KTI12	Hs.655082
KLHL3	Hs.655084
MCTP1	Hs.655087
SAP30BP	Hs.655088
TRIM67	Hs.655089
B3GALT5	Hs.655094
FLJ36840	Hs.655096
LOC100131190	Hs.655097
ATP6AP1	Hs.6551
LOC654779	Hs.655101
FKBP11	Hs.655103
C14orf156	Hs.655105
ZNF559	Hs.655107
ZBTB20	Hs.655108
ZNF514	Hs.655109
C3orf26	Hs.655111
SPSB4	Hs.655112
KLC4	Hs.655123
C10orf25	Hs.655124
PIP5K1A	Hs.655131
WBP11	Hs.655138
IL17D	Hs.655142
KLHL23	Hs.655150
PHOSPHO2	Hs.655150
GALNTL4	Hs.655152
NOTCH2NL	Hs.655156
KRT16	Hs.655160
PLSCR3	Hs.655161
ZCCHC6	Hs.655162
AFTPH	Hs.655167
SFXN4	Hs.655168
SLC2A14	Hs.655169
SPAG6	Hs.655170
C16orf55	Hs.655171
SYCE2	Hs.655173
MFSD2	Hs.655177
THTPA	Hs.655179
SGOL2	Hs.655182
WWP1	Hs.655189
FGF11	Hs.655193
HBE1	Hs.655195
MT1A	Hs.655199
NCF1B	Hs.655201
F2	Hs.655207
ARHGEF2	Hs.655209
HCK	Hs.655210
PPP2R2B	Hs.655213
RFX1	Hs.655215
GTF2H2B	Hs.655216
POM121	Hs.655217
HOXA5	Hs.655218
LOC653391	Hs.655223
CSHL1	Hs.655225
HLA-H	Hs.655226
GH1	Hs.655229
PPM1J	Hs.655231
AMY1A	Hs.655232
AMY1C	Hs.655232
DEFA5	Hs.655233
C17orf90	Hs.655241
ZNRF3	Hs.655242
LPCAT3	Hs.655248
SUCLG2	Hs.655250
ATAD3A	Hs.655253
RP11-345P4.4	Hs.655255
C17orf75	Hs.655257
LOC729513	Hs.655258
MRPS5	Hs.655259
LOC100190938	Hs.655265
RIMS2	Hs.655271
LETMD1	Hs.655272
TBC1D10A	Hs.655273
RAB3D	Hs.655274
RPS6KA2	Hs.655277
IFT122	Hs.655284
ABCF1	Hs.655285
ZBTB11	Hs.655286
MSL3	Hs.655288
GSTZ1	Hs.655292
CCL4L1	Hs.655293
CCL4L2	Hs.655293
NAV3	Hs.655301
ZNF726	Hs.655305
ERICH1	Hs.655310
FLJ00290	Hs.655310
LOC100129534	Hs.655313
C19orf60	Hs.655317
C8orf40	Hs.655320
FLYWCH1	Hs.655321
CLDN18	Hs.655324
RHOT1	Hs.655325
PFDN5	Hs.655327
MRPS18B	Hs.655329
TEAD1	Hs.655331
LYVE1	Hs.655332
TULP3	Hs.655333
CISH	Hs.655334
CCDC69	Hs.655336
LILRB5	Hs.655338
VDAC3	Hs.655340
TCP11L1	Hs.655341
LOC100130401	Hs.655345
SEPX1	Hs.655346
RPL36AP37	Hs.655348
SMU1	Hs.655351
RAD9A	Hs.655354
HPR	Hs.655361
C3P1	Hs.655363
WDR74	Hs.655372
C11orf31	Hs.655373
AIFM2	Hs.655377
NDE1	Hs.655378
PRINS	Hs.655386
PIK3R3	Hs.655387
SAFB2	Hs.655392
SIGLEC7	Hs.655393
RAI1	Hs.655395
PSMD11	Hs.655396
S1PR2	Hs.655405
ZCCHC11	Hs.655407
DNAJC16	Hs.655410
LOC100129449	Hs.655421
APOC4	Hs.655423
CLIC2	Hs.655445
OXNAD1	Hs.655449
ZFAND1	Hs.655453
PVRL2	Hs.655455
POLH	Hs.655467
DNAH1	Hs.655469
CCDC101	Hs.655476
KIAA0406	Hs.655481
SLC13A3	Hs.655498
ST18	Hs.655499
SLC35C2	Hs.655501
SIPA1L3	Hs.655502
C20orf114	Hs.65551
RBP2	Hs.655516
SYNPO2	Hs.655519
LEMD1	Hs.655520
RASSF3	Hs.655521
UNQ5836	Hs.655523
ARID3B	Hs.655532
LOC440288	Hs.655532
LOC728190	Hs.655534
ZBTB1	Hs.655536
WBP2NL	Hs.655541
TMSL1	Hs.655548
ASAP1	Hs.655552
SMCR7	Hs.655555
SERINC5	Hs.655558
LRG1	Hs.655559
LOC100128751	Hs.655565
LOC100132774	Hs.655569
FAM122A	Hs.655572
PAPLN	Hs.655583
ZNF816A	Hs.655592
LILRA2	Hs.655593
AHSA2	Hs.655602
C19orf66	Hs.655613
RG9MTD3	Hs.655614
ZNF564	Hs.655615
CHST6	Hs.655622
PIN4	Hs.655623
DIXDC1	Hs.655626
CLYBL	Hs.655642
SNORD22	Hs.655643
SNHG1	Hs.655643
MASP2	Hs.655645
LILRB2	Hs.655652
DMGDH	Hs.655653
RELN	Hs.655654
IFRG15	Hs.655655
